MedInc,age,bedrooms,bathrooms,lot_size,garage,Latitude,Longitude,price,sqft,property_type,location_score
3.0536,17.0,4.72804054054054,1.0760135135135136,2015.0,3.4037162162162162,35.1,-120.61,143600.0,4246.97920045497,House,0.8709766824135471
2.6875,16.0,5.022900763358779,1.047328244274809,1497.0,2.285496183206107,35.1,-120.6,178200.0,4482.86737870956,House,0.8131659947250278
1.4726,37.0,5.505263157894737,1.2526315789473683,374.0,3.9368421052631577,35.0,-120.58,106300.0,4868.757294338327,House,0.6213216776729055
4.6167,13.0,6.221052631578948,1.1078947368421053,1257.0,3.307894736842105,35.06,-120.61,273100.0,5441.388873285696,House,1.1178051061390986
3.3603,14.0,6.552123552123552,1.1737451737451738,2866.0,2.7664092664092665,35.07,-120.56,280200.0,5706.245609721379,House,0.9194075425994768
4.3611,11.0,5.419753086419753,0.9629629629629629,655.0,2.6954732510288064,35.06,-120.52,329700.0,4800.34923715834,House,1.0774434241582587
4.5461,16.0,7.723287671232876,1.3123287671232877,1068.0,2.926027397260274,35.1,-120.3,270800.0,6643.176905008839,House,1.1066566916326537
3.851,16.0,6.912408759124087,1.1897810218978102,477.0,3.4817518248175183,35.17,-120.43,315000.0,5994.473775321807,House,0.9968937607058859
4.0403,16.0,6.438813349814586,1.1334981458590854,2284.0,2.823238566131026,35.18,-120.57,346100.0,5615.597447874206,House,1.0267860392621184
2.8203,24.0,4.997840172786177,1.0107991360691144,1549.0,3.345572354211663,35.05,-120.48,152600.0,4462.818906251479,House,0.8341363834850261
2.9375,29.0,5.281124497991968,1.1204819277108433,926.0,3.718875502008032,35.04,-120.47,144800.0,4689.446366416112,House,0.8526433832039402
3.5682,10.0,6.1008746355685135,1.0239067055393587,4660.0,2.717201166180758,35.03,-120.5,277300.0,5345.246476477349,House,0.9522369388585402
2.9798,17.0,5.530487804878049,0.9695121951219512,1672.0,3.3983739837398375,35.02,-120.48,204800.0,4888.937011924976,House,0.8593229573345722
2.925,26.0,5.283524904214559,1.0938697318007662,1291.0,2.4731800766283527,35.52,-120.69,181400.0,4691.366691394185,House,0.8506695137799946
4.3218,17.0,5.805460750853243,1.0170648464163823,941.0,3.21160409556314,35.51,-120.68,209100.00000000003,5108.915368705131,House,1.0712375786893735
3.7672,19.0,5.215170278637771,1.041795665634675,1834.0,2.8390092879256965,35.5,-120.68,173800.0,4636.682990932754,House,0.9836609400877544
3.2813,15.0,5.04954128440367,1.001834862385321,1422.0,2.6091743119266053,35.5,-120.67,175000.0,4504.179795545473,House,0.9069326878401405
3.3125,19.0,5.126721763085399,1.002754820936639,1040.0,2.8650137741046833,35.5,-120.66,163900.0,4565.924178490857,House,0.9118594659223087
2.8285,17.0,4.996610169491525,1.0677966101694916,2307.0,2.606779661016949,35.49,-120.66,171300.0,4461.834903615758,House,0.8354312418271345
3.225,19.0,5.238095238095238,1.0680272108843538,1341.0,3.0408163265306123,35.48,-120.65,166900.0,4655.022958498728,House,0.8980423799546894
2.5437,6.0,4.506134969325154,1.0782208588957056,2877.0,2.206288343558282,35.46,-120.64,146400.0,4069.4547434826604,House,0.7904586008719574
4.1375,16.0,6.214452214452215,1.048951048951049,1203.0,2.804195804195804,35.49,-120.69,222400.00000000003,5436.108539584309,House,1.0421348479027195
2.7798,15.0,5.195219123505976,1.045816733067729,1351.0,2.691235059760956,35.48,-120.68,205799.99999999997,4620.7220668273185,House,0.8277410465514423
3.3438,18.0,5.622596153846154,1.0649038461538463,1097.0,2.637019230769231,35.48,-120.67,176100.0,4962.623691099461,House,0.9168020349598685
3.9063,18.0,5.740139211136891,1.0417633410672853,1269.0,2.9443155452436196,35.47,-120.66,184800.0,5056.65813693205,House,1.0056261590374214
4.5179,17.0,6.124183006535947,0.9950980392156863,1860.0,3.0392156862745097,35.46,-120.66,225599.99999999997,5363.893173251296,House,1.1022036422122323
3.5,10.0,5.929955290611028,1.1341281669150522,1834.0,2.7332339791356186,35.55,-120.7,172100.0,5208.51100051136,House,0.941467507281493
3.6667,7.0,5.8154869933454325,1.0078644888082275,4487.0,2.7144585601935876,35.52,-120.76,250599.99999999997,5116.936362698883,House,0.9677910299192317
5.2508,12.0,7.138248847926267,1.043778801843318,1433.0,3.30184331797235,35.5,-120.71,292900.0,6175.145846363551,House,1.2179355542770118
5.0947,12.0,6.765853658536585,1.1886178861788619,1609.0,2.616260162601626,35.48,-120.56,267500.0,5877.229694851805,House,1.193285872910779
3.0602,29.0,6.246212121212121,1.2954545454545454,671.0,2.5416666666666665,35.2,-119.93,69800.0,5461.516464992234,House,0.8720188854693904
3.1641,17.0,5.58348623853211,1.1155963302752294,1457.0,2.673394495412844,35.35,-120.49,158600.0,4931.335758848226,House,0.8884256881212264
4.1875,15.0,6.535471331389699,1.0796890184645287,3139.0,3.0505344995140913,35.41,-120.65,261600.0,5692.923833134297,House,1.050030325598502
2.1154,8.0,4.288659793814433,1.2474226804123711,936.0,9.649484536082474,35.47,-120.64,117200.0,3895.474603074084,House,0.7228259389298849
3.3816,36.0,4.76158940397351,1.0794701986754967,1649.0,2.1841059602649007,37.68,-122.4,253399.99999999997,4273.818291201345,House,0.9227710160978801
4.1146,41.0,4.938997821350762,1.0588235294117647,1045.0,2.2766884531590414,37.68,-122.4,272200.0,4415.745025103147,House,1.0385187191180512
5.966,48.0,4.13986013986014,0.8531468531468531,340.0,2.3776223776223775,37.69,-122.32,315200.0,3776.434879910649,House,1.3308724672374843
2.4113,23.0,4.7565445026178015,1.0471204188481675,1376.0,3.602094240837696,37.7,-122.41,214200.0,4269.782370116778,House,0.7695513759335255
3.6827,44.0,4.351464435146443,1.0230125523012552,1781.0,3.725941422594142,37.71,-122.42,215300.0,3945.718316139692,House,0.9703175827818821
4.6098,24.0,5.4555837563451774,1.0875634517766497,2249.0,2.8540609137055837,37.71,-122.43,290400.0,4829.013773098679,House,1.1167155302170806
4.7708,19.0,4.9798850574712645,1.0172413793103448,959.0,2.7557471264367814,37.7,-122.43,281700.0,4448.454813999549,House,1.1421389683975003
4.9318,6.0,5.7944078947368425,1.0921052631578947,1705.0,2.804276315789474,37.7,-122.44,258100.0,5100.073083812012,House,1.1675624065779198
4.0125,46.0,4.484662576687117,1.0204498977505112,1814.0,3.7096114519427403,37.7,-122.45,230100.00000000003,4052.276829372231,House,1.0223961536632633
4.5417,50.0,5.038461538461538,0.9895104895104895,1159.0,4.0524475524475525,37.71,-122.45,233700.00000000003,4495.315998791768,House,1.1059618895954249
4.7639,49.0,5.304964539007092,1.044917257683215,1948.0,4.6052009456264775,37.71,-122.45,251500.0,4708.518399228211,House,1.141049392475482
5.1788,16.0,5.245329000812347,1.0852965069049554,4375.0,3.554021121039805,37.7,-122.45,267000.0,4660.809968672415,House,1.206566066395085
3.5035,37.0,3.9386973180076628,1.053639846743295,904.0,3.4636015325670497,37.7,-122.46,238600.0,3615.5046224286675,House,0.9420201907201977
4.0833,35.0,4.7898550724637685,0.9299516908212561,1577.0,3.8091787439613527,37.69,-122.46,266700.0,4296.430825993552,House,1.0335761500804912
3.3214,37.0,4.327142857142857,1.0542857142857143,2436.0,3.48,37.7,-122.46,243200.0,3926.261053736823,House,0.913264860952158
3.6588,45.0,4.93993993993994,1.0405405405405406,2466.0,3.7027027027027026,37.7,-122.47,238600.0,4416.498719974489,House,0.966543544443298
2.483,44.0,3.7142857142857144,1.0408163265306123,339.0,3.4591836734693877,37.71,-122.46,214299.99999999997,3435.975339451109,House,0.7808734909492776
3.65,45.0,4.624678663239075,1.012853470437018,1436.0,3.691516709511568,37.71,-122.46,239900.0,4164.289698613797,House,0.9651539403688404
3.84,42.0,4.315270935960591,1.064039408866995,713.0,3.5123152709359604,37.7,-122.46,235900.0,3916.7635167910103,House,0.9951567556128137
4.5341,44.0,5.453083109919571,1.1340482573726542,1491.0,3.997319034852547,37.7,-122.47,236500.00000000003,4827.013255958194,House,1.104761776985666
3.5,37.0,4.376569037656904,1.0502092050209204,822.0,3.4393305439330546,37.71,-122.47,224400.00000000003,3965.8019981480606,House,0.941467507281493
3.1958,39.0,4.665168539325843,1.0831460674157303,1738.0,3.90561797752809,37.71,-122.46,232100.00000000003,4196.681599483211,House,0.8934314209803524
3.049,33.0,3.171232876712329,1.0639269406392695,2923.0,2.2245053272450535,37.7,-122.48,307000.0,3001.5330693924006,House,0.8702502984655351
3.0546,33.0,2.922576447625244,1.0299284320104098,3477.0,2.262199089134678,37.7,-122.48,297900.0,2802.6079261227324,House,0.8711345919674628
5.1149,39.0,5.878048780487805,1.0276422764227642,1571.0,2.5544715447154474,37.71,-122.48,314200.0,5166.985792412781,House,1.196475645899875
6.1278,29.0,6.894736842105263,0.9868421052631579,455.0,2.9934210526315788,37.71,-122.48,417600.0,5980.336241706747,House,1.3564222330610363
4.2472,36.0,5.632768361581921,1.0338983050847457,1793.0,2.5324858757062145,37.7,-122.54,292500.0,4970.761457288075,House,1.0594575259672663
4.6771,35.0,6.264845605700713,1.0724465558194773,2892.0,3.4346793349168645,37.67,-122.49,266400.0,5476.423252583108,House,1.1273428431956038
5.0659,35.0,5.10615711252654,0.9787685774946921,1583.0,3.3609341825902335,37.68,-122.49,238000.0,4549.472458043769,House,1.1887380777580083
5.2848,29.0,5.452586206896552,0.9698275862068966,2494.0,3.5833333333333335,37.67,-122.49,260300.00000000003,4826.615733539778,House,1.223304479110144
5.2811,36.0,6.217252396166134,1.0862619808306708,828.0,2.6453674121405752,37.7,-122.49,287700.0,5438.348684955445,House,1.222720213760656
4.5,36.0,5.071698113207547,0.9735849056603774,782.0,2.950943396226415,37.69,-122.49,275600.0,4521.905258588575,House,1.0993770611971423
3.4492,33.0,4.879417879417879,1.0644490644490645,1259.0,2.6174636174636174,37.69,-122.48,264300.0,4368.0810715568405,House,0.9334457019425779
4.9375,35.0,6.148837209302326,1.0604651162790697,1465.0,3.4069767441860463,37.69,-122.49,277000.0,5383.616535464398,House,1.168462491035239
4.7391,35.0,5.94919168591224,1.023094688221709,1273.0,2.9399538106235568,37.69,-122.49,272800.0,5223.900116752329,House,1.137133235538374
3.775,47.0,5.419117647058823,0.9264705882352942,370.0,2.7205882352941178,37.7,-122.47,281300.0,4799.840885669596,House,0.9848926346082966
3.449,27.0,3.7245053272450535,1.095890410958904,2104.0,3.202435312024353,37.69,-122.47,239100.0,3444.1510298185804,House,0.9334141200317948
4.875,30.0,4.206030150753769,1.07035175879397,606.0,3.0452261306532664,37.69,-122.47,258800.0,3829.3708886255527,House,1.1585931439155108
4.4821,42.0,5.481684981684982,0.9377289377289377,1594.0,2.9194139194139193,37.69,-122.48,252400.0,4849.894753370523,House,1.0965504801820523
4.2421,43.0,5.8355263157894735,0.9978070175438597,1384.0,3.0350877192982457,37.69,-122.48,257500.00000000003,5132.967820654117,House,1.0586521872422963
3.4375,26.0,3.910909090909091,1.0227272727272727,3320.0,3.018181818181818,37.69,-122.46,277700.0,3593.2740407498104,House,0.9315981601617649
2.9413,23.0,4.129221732745962,1.1292217327459617,1983.0,2.9118942731277535,37.68,-122.46,229400.0,3767.924154219307,House,0.8532434395088196
3.5909,35.0,4.047058823529412,0.9905882352941177,1452.0,3.416470588235294,37.69,-122.47,256100.0,3702.1938268460667,House,0.9558214857324254
4.6447,34.0,5.32425068119891,0.9727520435967303,1130.0,3.0790190735694822,37.69,-122.47,304500.0,4723.947312981665,House,1.122226573648737
4.5337,31.0,5.524390243902439,1.0528455284552845,2544.0,3.4471544715447155,37.68,-122.47,306700.0,4884.058963144489,House,1.1046986131640997
5.5647,31.0,5.435658914728682,1.012403100775194,2296.0,3.55968992248062,37.68,-122.48,268700.0,4813.073899805483,House,1.267503363251134
3.3906,15.0,4.023611111111111,1.011111111111111,2340.0,3.25,37.67,-122.48,303700.0,3683.4356569114266,House,0.9241922020831209
5.1054,31.0,5.622844827586207,0.9331896551724138,1746.0,3.7629310344827585,37.67,-122.48,294500.0,4962.822630091503,House,1.1949755051376765
5.3311,34.0,5.882911392405063,1.0696202531645569,2510.0,3.971518987341772,37.68,-122.49,270800.0,5170.8758819465875,House,1.2306156914564386
2.964,14.0,3.5925925925925926,1.1206349206349207,2258.0,2.389417989417989,37.67,-122.48,319700.0,3338.6208420966113,House,0.8568279863827049
3.0625,17.0,4.680555555555555,0.9940476190476191,884.0,1.753968253968254,37.69,-122.45,87500.0,4208.991212466982,House,0.8723820774433964
4.4286,35.0,5.061855670103093,1.0103092783505154,274.0,2.8247422680412373,37.67,-122.45,238600.0,4514.031304105011,House,1.088102319047565
5.5845,20.0,5.677644710578842,0.9900199600798403,3752.0,3.744510978043912,37.67,-122.47,304300.0,5006.662536485611,House,1.270629972418664
5.7535,18.0,5.281012658227848,1.0202531645569621,3226.0,4.083544303797468,37.66,-122.47,297900.0,4689.356894604815,House,1.2973166870304087
4.1303,16.0,3.3026444662095984,1.078354554358472,2049.0,2.006856023506366,37.67,-122.46,146500.0,3106.6623409902163,House,1.0409978991145268
5.4221,15.0,5.076794657762938,1.0717863105175292,3861.0,3.2228714524207014,37.66,-122.46,284700.0,4525.982494232888,House,1.2449854608627626
5.2573,21.0,5.60285132382892,1.0224032586558045,2027.0,4.128309572301426,37.65,-122.46,322900.0,4946.827827085674,House,1.2189619663774636
4.7813,36.0,5.167701863354037,1.0124223602484472,963.0,2.9906832298136647,37.67,-122.45,246400.0,4598.708258705768,House,1.1437970187136144
5.3446,35.0,5.553752535496957,1.0324543610547667,1545.0,3.133874239350913,37.66,-122.45,263300.0,4907.548796420103,House,1.2327474704342998
5.3398,36.0,5.814220183486238,1.0344036697247707,1390.0,3.188073394495413,37.66,-122.46,260900.0,5115.922914811528,House,1.2319895045755047
4.7755,36.0,5.956331877729258,1.0109170305676856,2761.0,3.0141921397379914,37.66,-122.45,280700.0,5229.612270205944,House,1.1428811433009036
3.9722,38.0,5.292878635907723,1.0110330992978938,2695.0,2.703109327983952,37.65,-122.44,276200.0,4698.849676748716,House,1.0160323986404625
4.3039,29.0,4.5987012987012985,1.0207792207792208,2259.0,2.933766233766234,37.66,-122.43,278400.0,4143.507806983576,House,1.0684109976742835
3.1927,21.0,3.6355871886121,1.0747330960854093,3288.0,2.3402135231316725,37.66,-122.44,252599.99999999997,3373.016518912217,House,0.8929419013632139
4.7639,36.0,5.261818181818182,1.0036363636363637,799.0,2.9054545454545453,37.66,-122.44,265600.0,4674.0013134770825,House,1.141049392475482
4.425,35.0,4.723958333333333,0.9505208333333334,1025.0,2.6692708333333335,37.67,-122.44,268400.0,4243.7134346892035,House,1.0875338446534686
5.1205,42.0,5.727959697732998,1.0806045340050379,1255.0,3.1612090680100757,37.67,-122.42,226300.0,5046.914526208936,House,1.1973599394018026
3.8438,37.0,5.035046728971962,1.0420560747663552,1255.0,2.932242990654206,37.66,-122.41,250700.0,4492.584151200107,House,0.9957568119176932
4.7361,41.0,5.352078239608802,1.0122249388753055,1063.0,2.5990220048899757,37.66,-122.42,302600.0,4746.209359709579,House,1.1366595068766272
4.9236,28.0,5.847176079734219,1.1162790697674418,1746.0,2.9003322259136213,37.66,-122.42,273500.0,5142.287631809913,House,1.1662675482358114
4.125,36.0,5.178571428571429,0.8642857142857143,335.0,2.392857142857143,37.66,-122.42,327600.0,4607.403910879681,House,1.0401609784787738
4.475,32.0,3.923512747875354,1.0084985835694051,1096.0,3.104815864022663,37.66,-122.41,246700.0,3603.356966322821,House,1.095429322349251
3.0052,34.0,3.6564625850340136,1.0816326530612246,906.0,3.0816326530612246,37.66,-122.41,242499.99999999997,3389.716836049748,House,0.8633338600040297
3.6667,40.0,4.299003322259137,1.0232558139534884,1177.0,3.910299003322259,37.66,-122.41,218800.00000000003,3903.7494258298466,House,0.9677910299192317
4.6103,37.0,3.0844444444444443,0.8355555555555556,658.0,2.9244444444444446,37.66,-122.41,237500.0,2932.102323578093,House,1.1167944849940383
3.2833,44.0,2.0330188679245285,0.9198113207547169,682.0,3.2169811320754715,37.66,-122.41,233300.00000000003,2090.96186236216,House,0.9072485069479718
3.5039,32.0,4.205630354957161,1.062423500611995,2583.0,3.1615667074663403,37.65,-122.41,232399.99999999997,3829.051051988266,House,0.942083354541764
2.6631,26.0,3.8046783625730995,1.0900584795321637,2246.0,2.6269005847953215,37.66,-122.42,244000.0,3508.289458081017,House,0.809313001609486
4.5493,43.0,4.6923076923076925,1.026525198938992,1102.0,2.923076923076923,37.66,-122.43,281500.0,4218.392921868691,House,1.1071620022051838
3.8565,39.0,4.962795941375423,1.007891770011274,2941.0,3.3156708004509583,37.65,-122.42,239800.0,4434.783521122876,House,0.997762263252422
4.1033,34.0,4.892253931275481,1.0553290623179965,4101.0,2.388468258590565,37.64,-122.43,301000.0,4378.349913042922,House,1.0367343411588041
4.207,42.0,5.30609597924773,0.9818417639429312,1861.0,2.4137483787289233,37.64,-122.43,272700.0,4709.423551420721,House,1.053109561899857
6.2498,19.0,6.428861788617886,1.0416666666666667,3444.0,3.5,37.64,-122.45,353300.0,5607.636198916846,House,1.3756871986387456
5.3922,26.0,7.085858585858586,0.946969696969697,1617.0,4.083333333333333,37.64,-122.46,353700.0,6133.233636709406,House,1.2402639652006846
4.8096,16.0,5.512071156289708,1.0374841168996187,5130.0,3.2592121982210926,37.65,-122.46,262000.0,4874.203693054304,House,1.1482658590894272
4.5938,17.0,5.28978978978979,1.0045045045045045,2150.0,3.2282282282282284,37.64,-122.46,251200.0,4696.378599854369,House,1.1141889773544302
4.6452,27.0,5.048598130841121,1.0311526479750779,5023.0,3.129595015576324,37.65,-122.47,236200.0,4503.425272695435,House,1.1223055284256946
5.4694,25.0,5.360441075120606,1.0289455547898,4674.0,3.221226740179187,37.66,-122.53,272400.0,4752.899628119023,House,1.2524545827629727
4.0556,20.0,4.405769230769231,1.0807692307692307,2325.0,2.235576923076923,37.65,-122.53,275000.0,3989.162152637922,House,1.0292020554370278
4.2593,39.0,5.0119760479041915,0.9970059880239521,1817.0,2.720059880239521,37.65,-122.48,227400.0,4474.127606345891,House,1.0613682315696455
5.155,31.0,5.03074433656958,1.0048543689320388,1472.0,2.381877022653722,37.63,-122.49,263900.0,4489.142237278201,House,1.2028078190118927
3.525,34.0,4.296296296296297,0.8950617283950617,398.0,2.45679012345679,37.63,-122.49,254100.0,3901.583805059575,House,0.9454152461293842
3.2446,31.0,4.228956228956229,1.1043771043771045,785.0,2.643097643097643,37.63,-122.49,234600.0,3847.711751187521,House,0.9011374072114361
2.9087,27.0,4.2582236842105265,1.082236842105263,1386.0,2.2796052631578947,37.63,-122.53,228200.0,3871.1257153909587,House,0.8480955880511695
12.5,7.0,4.444444444444445,0.7777777777777778,50.0,1.8518518518518519,37.64,-122.48,281000.0,4020.102323578093,House,2.3626534925223366
5.4364,34.0,5.456834532374101,1.0035971223021583,2208.0,2.647482014388489,37.61,-122.47,279300.0,4830.014393921818,House,1.2472435674837563
4.4286,35.0,5.830708661417323,1.0905511811023623,747.0,2.940944881889764,37.62,-122.54,262100.0,5129.113697156396,House,1.088102319047565
5.1282,35.0,5.543388429752066,0.981404958677686,1498.0,3.0950413223140494,37.59,-122.49,262500.0,4899.25751182419,House,1.198575842966953
4.3542,36.0,6.3112033195020745,1.049792531120332,736.0,3.0539419087136928,37.59,-122.5,237500.0,5513.509423624197,House,1.0763538482362405
4.25,35.0,6.7392638036809815,1.1319018404907975,971.0,2.978527607361963,37.6,-122.5,241699.99999999997,5855.957810967323,House,1.05989967271823
4.1827,31.0,5.915555555555556,1.0888888888888888,598.0,2.6577777777777776,37.59,-122.55,345500.0,5196.991212466982,House,1.0492723597397067
2.2375,20.0,3.0476190476190474,1.0,59.0,2.8095238095238093,37.58,-122.51,450000.0,2902.6420061177755,House,0.7421066954629856
4.0795,33.0,5.3136363636363635,1.0136363636363637,1697.0,2.5712121212121213,37.6,-122.49,270600.0,4715.455858931628,House,1.0329760937756118
5.3991,29.0,6.380281690140845,1.039003250270856,2784.0,3.0162513542795235,37.59,-122.48,273000.0,5568.772120135213,House,1.2413535411227026
4.5556,34.0,5.7100737100737105,0.9901719901719902,2282.0,2.8034398034398036,37.57,-122.48,249000.00000000003,5032.605736081506,House,1.1081568323948525
5.7653,21.0,6.196926032660903,1.0172910662824208,6160.0,2.9586935638808836,37.59,-122.46,325800.0,5422.0875941512595,House,1.2991800197666135
5.0479,22.0,5.13587786259542,1.0549618320610687,3783.0,2.8877862595419845,37.63,-122.46,280400.0,4573.249058098873,House,1.1858957057875266
6.7206,26.0,6.889980353634577,1.005893909626719,1712.0,3.3634577603143416,37.62,-122.45,344600.0,5976.531050930199,House,1.4500310166222332
5.748,28.0,6.002427184466019,1.029126213592233,2683.0,3.2560679611650487,37.63,-122.45,302100.0,5266.4885155953525,House,1.2964481844838727
4.7625,35.0,5.303941908713693,0.9948132780082988,3004.0,3.116182572614108,37.63,-122.44,281300.0,4707.700294993491,House,1.1408283191000004
4.9732,34.0,5.57277628032345,0.9258760107816711,2154.0,2.9029649595687332,37.63,-122.43,342300.0,4922.767792281297,House,1.1740998621100276
4.1692,21.0,4.2224052718286655,1.0687808896210873,4790.0,1.972817133443163,37.61,-122.43,344500.0,3842.47098548547,House,1.0471405807618455
4.25,49.0,5.652509652509653,1.166023166023166,636.0,2.4555984555984556,37.62,-122.41,284100.0,4986.554490030259,House,1.05989967271823
3.8214,46.0,5.155979202772963,1.1143847487001732,1479.0,2.563258232235702,37.61,-122.41,273600.0,4589.330130240908,House,0.9922196379099827
4.7,37.0,6.118032786885246,0.9836065573770492,822.0,2.6950819672131145,37.61,-122.42,341300.0,5358.972997530735,House,1.1309589719802722
6.3443,39.0,5.508130081300813,0.8699186991869918,682.0,2.772357723577236,37.62,-122.42,324700.0,4871.050833063187,House,1.3906096514837742
4.4643,40.0,5.4787234042553195,0.9361702127659575,756.0,2.6808510638297873,37.62,-122.42,308100.0,4847.525491426793,House,1.0937396901223535
4.1513,17.0,2.567901234567901,1.0666666666666667,669.0,1.651851851851852,37.61,-122.42,137500.0,2518.8677556768585,House,1.0443139997467554
3.43,46.0,5.438438438438438,1.012012012012012,796.0,2.3903903903903903,37.63,-122.42,292900.0,4815.297518773288,House,0.9304138385073976
4.8295,43.0,5.9175,1.0225,1141.0,2.8525,37.62,-122.42,319000.0,5198.546768022537,House,1.151408259212349
4.8,36.0,6.39622641509434,1.0377358490566038,407.0,2.559748427672956,37.62,-122.42,306800.0,5581.527900098009,House,1.1467499273718371
4.4091,36.0,6.22672064777328,1.0364372469635628,671.0,2.716599190283401,37.62,-122.42,317900.0,5445.923286241161,House,1.0850230827462097
3.2216,39.0,4.48132183908046,1.089080459770115,1807.0,2.596264367816092,37.62,-122.41,242700.0,4049.6042392869053,House,0.8975054874713762
3.1058,32.0,3.936333699231614,1.0109769484083424,2249.0,2.468715697036224,37.62,-122.4,252999.99999999997,3613.6137274078283,House,0.879219561127944
2.639,39.0,4.034416826003824,1.008604206500956,2720.0,2.6003824091778203,37.63,-122.41,242499.99999999997,3692.0802288255964,House,0.8055073813601188
2.225,41.0,5.157894736842105,1.0526315789473684,68.0,3.5789473684210527,37.64,-122.42,212500.0,4590.862557496222,House,0.7401328260390401
3.5214,15.0,3.0499445061043287,1.106548279689234,1447.0,1.6059933407325193,37.63,-122.43,144200.0,2904.5023729060003,House,0.9448467717352879
2.375,46.0,5.5,0.9166666666666666,30.0,2.5,37.63,-122.42,275000.0,4864.546768022537,House,0.7638192591263875
4.2262,37.0,4.362369337979094,0.9581881533101045,878.0,3.059233449477352,37.63,-122.41,228500.0,3954.4422384058125,House,1.0561414253350376
3.0,35.0,3.986175115207373,1.0414746543778801,602.0,2.774193548387097,37.63,-122.41,229100.0,3653.486860188436,House,0.8625127303236683
4.0238,44.0,4.832835820895522,1.0805970149253732,1064.0,3.1761194029850746,37.62,-122.4,224200.0,4330.815424738955,House,1.02418053162251
4.4464,38.0,4.874493927125506,1.0850202429149798,921.0,3.7287449392712553,37.64,-122.41,215400.0,4364.141909722943,House,1.0909131091072635
3.1628,35.0,3.8238532110091743,1.0073394495412844,1077.0,1.9761467889908257,37.61,-122.4,318400.0,3523.629336829877,House,0.888220405701136
3.3632,33.0,4.553003533568905,1.0424028268551238,1867.0,3.2985865724381624,37.6,-122.38,265100.0,4106.949594877661,House,0.9198654803058322
2.56,36.0,3.8562091503267975,1.0871459694989107,1225.0,2.6688453159041394,37.6,-122.39,273100.0,3549.5140882839755,House,0.7930325266007826
5.7398,42.0,6.2823529411764705,1.0274509803921568,705.0,2.764705882352941,37.61,-122.41,336400.0,5490.429120963714,House,1.2951533261417643
4.7381,43.0,6.446666666666666,1.01,847.0,2.8233333333333333,37.61,-122.41,347400.0,5621.8801013558705,House,1.1369753259844584
4.1364,31.0,5.414932680538556,1.0208078335373316,1915.0,2.343941248470012,37.6,-122.41,412000.0,4796.492912453382,House,1.0419611473934123
5.8783,34.0,6.326820603907637,1.0035523978685612,1542.0,2.738898756660746,37.6,-122.42,405100.0,5526.003251148647,House,1.3170237993590819
6.3719,26.0,6.972151898734177,1.0177215189873419,1128.0,2.8556962025316457,37.6,-122.41,466899.99999999994,6042.268287009879,House,1.3949679551718464
6.2946,34.0,6.330112721417069,1.001610305958132,1717.0,2.7648953301127213,37.59,-122.41,450000.0,5528.636945156192,House,1.3827615466541667
5.6493,40.0,6.74438202247191,1.0758426966292134,894.0,2.5112359550561796,37.59,-122.41,422400.0,5860.052386000066,House,1.2808625115123982
3.5817,30.0,4.982309124767226,1.0558659217877095,2558.0,2.381750465549348,37.6,-122.4,369300.0,4450.394067836318,House,0.9543687178364015
6.221,52.0,6.571428571428571,0.9666666666666667,530.0,2.5238095238095237,37.6,-122.4,420300.00000000006,5721.689625165394,House,1.3711394034859747
4.652,44.0,6.079155672823219,1.0131926121372032,986.0,2.6015831134564644,37.6,-122.39,387100.0,5327.871306281112,House,1.123379313392321
4.375,34.0,4.532051282051282,1.0192307692307692,381.0,2.4423076923076925,37.6,-122.39,340900.0,4090.187793663563,House,1.0796383669576861
6.1323,32.0,6.28951048951049,1.020979020979021,1846.0,2.581818181818182,37.59,-122.39,500000.99999999994,5496.155159630929,House,1.3571328260536566
6.2306,22.0,5.749478079331942,0.9958246346555324,1163.0,2.4279749478079333,37.59,-122.4,500000.99999999994,5064.129231488091,House,1.372655335203565
3.0744,31.0,3.8730964467005076,1.0710659898477157,1581.0,2.0063451776649748,37.59,-122.38,457700.0,3563.0239253829436,House,0.8742612011349926
4.6628,44.0,6.589905362776025,1.0977917981072556,837.0,2.640378548895899,37.59,-122.38,459199.99999999994,5736.471058243357,House,1.12508473657461
7.8997,36.0,6.755605381165919,0.9551569506726457,2314.0,2.594170403587444,37.58,-122.39,500000.99999999994,5869.031072955273,House,1.6362221716441754
6.358,26.0,6.835416666666666,1.10625,1145.0,2.3854166666666665,37.58,-122.4,500000.99999999994,5932.8801013558705,House,1.3927730123724187
6.0374,33.0,6.811881188118812,0.9867986798679867,813.0,2.6831683168316833,37.59,-122.39,500000.99999999994,5914.051718517587,House,1.3421472093870617
6.4865,35.0,6.842105263157895,1.0921052631578947,185.0,2.4342105263157894,37.57,-122.39,450000.0,5938.230978548853,House,1.4130643900505797
5.048,26.0,5.0,1.0,11.0,3.6666666666666665,37.6,-122.37,350000.0,4464.546768022537,House,1.185911496742918
3.4412,39.0,4.17340521114106,1.0745732255166218,2156.0,1.9371069182389937,37.59,-122.37,353800.0,3803.2709369353856,House,0.9321824255112527
5.7837,49.0,6.137037037037037,0.9851851851851852,613.0,2.27037037037037,37.59,-122.38,378100.0,5374.176397652167,House,1.3020855555586612
5.7245,52.0,6.042553191489362,1.071808510638298,963.0,2.5611702127659575,37.59,-122.37,500000.0,5298.589321214027,House,1.2927373099668549
4.4,52.0,6.128851540616247,1.011204481792717,917.0,2.5686274509803924,37.58,-122.37,500000.0,5367.628000515535,House,1.0835861058055773
